Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
1087 |  00781555431 | MONTELUKAST 4MG CHEW TAB (TAB)     |     30 |      0 |  99.83
1088 |  00088117547 | GAVISCON TAB CHEW (TAB)            |     30 |      0 |  99.84
1089 |  10370017111 | DARIFENACIN ER 15 MG(DNC) (TAB)    |     30 |      0 |  99.84
1090 |  00781531501 | ZOLPIDEM ER 6.25MG*DNC*TAB (TAB)   |     30 |      0 |  99.84
1091 |  66582031531 | VYTORIN 10-80 MG TAB (TAB)         |     30 |      0 |  99.84
1092 |  64764080530 | ROZEREM 8 MG  *DNC*TAB (TAB)       |     30 |      0 |  99.84
1093 |  61958040101 | VIREAD 300MG T (ORIG) (TAB)        |     30 |      0 |  99.85
1094 |  00781575631 | AMLOD-VALSA-HCTZ 5-160-12.5 (TAB)  |     30 |      0 |  99.85
1095 |  51293080301 | SALSALATE 500 MG TABLET (TAB)      |     30 |      0 |  99.85
1096 |  00143145001 | PHENOBARBITAL 30 MG TAB (TAB)      |     30 |      0 |  99.85
1097 |  03076860730 | BIOTIN TABLET 1000 MCG (TAB)       |     30 |      0 |  99.85
1098 |  47335058888 | ESZOPICLONE 3 MG *DNC* TAB (TAB)   |     30 |      0 |  99.86
1099 |  00054054518 | TELMISARTAN-HCTZ 40-12.5(UD (TAB)  |     30 |      0 |  99.86
1100 |  00536311108 | GLUCOSA/CHOND/MSM 750/400/3 (TAB)  |     30 |      0 |  99.86
1101 |  00378862877 | FENOFIBRATE 67MG CAP (CAP)         |     30 |      0 |  99.86
1102 |  59746011306 | PROCHLORPERAZINE 5 MG TAB (TAB)    |     30 |      0 |  99.86
1103 |  67555013590 | HEMAX TAB (TAB)                    |     30 |      0 |  99.87
1104 |  64376063305 | ALPRAZOLAM 2 MG TABLET (TAB)       |     30 |      0 |  99.87
1105 |  00378505201 | CARB-LEVO 25-100MG OD TAB (TAB)    |     30 |      0 |  99.87
1106 |  68462038301 | ESZOPICLONE 2 MG *DNC* TAB (TAB)   |     30 |      0 |  99.87
1107 |  65597011030 | AZOR 5/20 MG TABLET (TAB)          |     30 |      0 |  99.88
1108 |  00093100501 | NAPROXEN-EC 375 MG  *DNC*TA (TAB)  |     30 |      0 |  99.88
1109 |  68382053801 | POTASSIUM CITR ER15MEQ*DNC* (TAB)  |     30 |      0 |  99.88
1110 |  00456120230 | LINZESS 290MCG TAB (ORIG) (CAP)    |     30 |      0 |  99.88
1111 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE (CAP)   |     30 |      0 |  99.88
1112 |  51991081701 | PROPRANOLOL ER 60 MG *DNC* (CAP)   |     30 |      0 |  99.89
1113 |  63459021530 | NUVIGIL 150 MG TABLET (TAB)        |     30 |      0 |  99.89
1114 |  00904001259 | CHLORPHENIRAMINE 4 MG TAB (TAB)    |     30 |      0 |  99.89
1115 |  68546014256 | AZILECT 0.5 MG TABLET (TAB)        |     30 |      0 |  99.89
1116 |  65162030009 | VENLAFAXINE HCL 25 MG TAB (TAB)    |     30 |      0 |  99.89
1117 |  00766165820 | OSCAL ULTRA 600MG (TAB)            |     28 |      0 |   99.9
1118 |  00378004201 | PERPHEN-AMITRIP 4 MG-10 MG (TAB)   |     28 |      0 |   99.9
1119 |  00591048701 | ESTRADIOL 1MG TABLET (TAB)         |     28 |      0 |   99.9
1120 |  53489040001 | NYSTATIN 500,000 UNIT ORAL (TAB)   |     28 |      0 |   99.9
1121 |  00781104601 | PERPHENAZINE 2 MG TABLET (TAB)     |     28 |      0 |   99.9
1122 |  00378222201 | NISOLDIPINE ER 20MG*DNC*TAB (TAB)  |     28 |      0 |  99.91
1123 |  00093873901 | MEXILETINE 150 MG CAPSULE (CAP)    |     28 |      0 |  99.91
1124 |  00002323930 | STRATTERA 60MG *DNC* CAP (CAP)     |     28 |      0 |  99.91
1125 |  51991064501 | V-C FORTE CAPSULE (CAP)            |     28 |      0 |  99.91
1126 |  00378104901 | DOXEPIN 10 MG CAPSULE (CAP)        |     28 |      0 |  99.91
1127 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET (TAB)   |     28 |      0 |  99.91
1128 |  68084022901 | AZATHIOPRINE 50 MG TABLET U (TAB)  |     28 |      0 |  99.92
1129 |  00093100601 | NAPROXEN DR 500MG(DNC) (TAB)       |     28 |      0 |  99.92
1130 |  65162064210 | FLECAINIDE 100 MG TAB (TAB)        |     28 |      0 |  99.92
1131 |  65162072409 | RABEPRAZOLE DR20MG*DNC* (TAB)      |     28 |      0 |  99.92
1132 |  00006003330 | BELSOMRA 10 MG*DNC*TAB (TAB)       |     28 |      0 |  99.92
1133 |  00832030300 | CHLORproMAZINE 100 MG TAB (TAB)    |     28 |      0 |  99.93
1134 |  50458054160 | INVOKAMET 50-1,000 MG TAB (TAB)    |     28 |      0 |  99.93
1135 |  00228253010 | NIFEDIPine 20 MG *DNC*CAP (CAP)    |     28 |      0 |  99.93
1136 |  00536102410 | CALCIUM CARBONATE 648 MG TA (TAB)  |     28 |      0 |  99.93
1137 |  00378061201 | THIORIDAZINE 10 MG TABLET (TAB)    |     28 |      0 |  99.93
1138 |  50458014030 | INVOKANA 100 MG TABLET (TAB)       |     28 |      0 |  99.94
1139 |  00378073593 | FLUOXETINE 20MG*DNC* TAB (TAB)     |     28 |      0 |  99.94
1140 |  16252061830 | ROSUVASTATIN 40 MG TAB (TAB)       |     28 |      0 |  99.94
1141 |  52544015130 | RAPAFLO 4 MG CAPSULE (CAP)         |     28 |      0 |  99.94
1142 |  63824002336 | MUCINEX 1,200 MG  ER TAB UD (TAB)  |     28 |      0 |  99.94
1143 |  74312441905 | SAW PALMETO 450 (CAP)              |     28 |      0 |  99.95
1144 |  62332002531 | THEOPHYLLINE 300MG*DNC* SA (TAB)   |     28 |      0 |  99.95
1145 |  55513007330 | SENSIPAR 30 MG*DNC* TAB (TAB)      |     28 |      0 |  99.95
1146 |  23155004610 | HCTZ 50 MG TAB (TAB)               |     26 |      0 |  99.95
1147 |  65862053820 | LEVOFLOXACIN 750 MG TAB (TAB)      |     23 |      0 |  99.95
1148 |  68180016006 | AZITHROMYCIN 250 MG TAB (TAB)      |     21 |      0 |  99.95
1149 |  69097015402 | VALACYCLOVIR HCL 1 GRAM TAB (TAB)  |     21 |      0 |  99.96
1150 |  00781187431 | AMOX TR-K CLV 250-125 MG TA (TAB)  |     21 |      0 |  99.96
1151 |  29300013201 | ZALEPLON 10MG CAP (CAP)            |     20 |      0 |  99.96
1152 |  00093226401 | AMOXICILLIN 875 MG TAB (TAB)       |     20 |      0 |  99.96
1153 |  49884072703 | DOXYCYCLINE MONO 100 MG CAP (CAP)  |     20 |      0 |  99.96
1154 |  51991007301 | BUTALBITAL/CAFF/APAP/COD CP (CAP)  |     20 |      0 |  99.96
1155 |  00781214501 | AMPICILLIN TR 500MG CAPSULE (CAP)  |     20 |      0 |  99.96
1156 |  00378113401 | KETOROLAC 10MG TABLET (TAB)        |     20 |      0 |  99.96
1157 |  42799080601 | IVERMECTIN 3 MG TAB (TAB)          |     18 |      0 |  99.97
1158 |  49348077103 | CAFFEINE 200 MG TAB (TAB)          |     16 |      0 |  99.97
1159 | #60505316500 | RISEDRONATE 35MG*DNC* TAB (TAB)    |     16 |      0 |  99.97
1160 |  00603221432 | AMITRIPTYLINE 50 MG TAB (TAB)      |     16 |      0 |  99.97
1161 |  00781214401 | AMPICILLIN TR 250 MG CAP (CAP)     |     15 |      0 |  99.97
1162 |  68001025320 | FLUCONAZOLE 150 MG TAB (TAB)       |     15 |      0 |  99.97
1163 |  68001015900 | VENLAFAXINE HCL 50 MG TAB (TAB)    |     15 |      0 |  99.97
1164 |  00187204530 | CARDIZEM LA 120MG TABLET *D (TAB)  |     14 |      0 |  99.97
1165 |  13811001290 | FERRAPLUS 90 TABLET (TAB)          |     14 |      0 |  99.97
1166 |  31604013508 | POTASSIUM GLUC 550MG TABLET (TAB)  |     14 |      0 |  99.98
1167 |  00078065920 | ENTRESTO 24 MG-26 MG TABLET (TAB)  |     14 |      0 |  99.98
1168 |  00603221521 | AMITRIPTYLINE 75 MG TAB (TAB)      |     14 |      0 |  99.98
1169 |  65580030103 | VENLAFAXINE  ER 37.5 MG TAB (TAB)  |     14 |      0 |  99.98
1170 |  00310610030 | ONGLYZA 2.5 MG (TAB)               |     14 |      0 |  99.98
1171 |  66869020490 | LIVALO 2 MG TAB (TAB)              |     14 |      0 |  99.98
1172 |  00781578031 | ROPINIROLE HCL ER 2 MG*DNC* (TAB)  |     14 |      0 |  99.98
1173 |  00135011883 | TUMS ULTRA TABLET CHEWABLE (TAB)   |     14 |      0 |  99.98
1174 |  00076011101 | URIBEL CAPSULE (CAP)               |     14 |      0 |  99.98
1175 |  59762002801 | DICLOFENAC-MISO50-200*DNC* (TAB)   |     14 |      0 |  99.98
1176 |  00074929690 | SYNTHROID 112 MCG       TAB (TAB)  |     14 |      0 |  99.98
1177 |  00527133850 | DOXYCYCLINE MONO 100 MG TAB (TAB)  |     14 |      0 |  99.99
1178 |  00904501546 | COENZYME Q10 30 MG SOFTGEL (CAP)   |     14 |      0 |  99.99
1179 |  10370017511 | FLUVOXAMINE ER 100 MG CAP (CAP)    |     14 |      0 |  99.99
1180 |  68040061014 | VASCULERA 630 MG TABLET (TAB)      |     14 |      0 |  99.99
1181 |  00008122201 | PRISTIQ 100 MG TAB *DNC* (TAB)     |     14 |      0 |  99.99
1182 |  16729002015 | PIOGLITAZONE 15 MG TAB (TAB)       |     14 |      0 |  99.99
1183 |  00527139330 | RIFAMPIN 150 MG CAP (CAP)          |     14 |      0 |  99.99
1184 |  23155011901 | CALCITRIOL 0.5 MCG CAPSULE (CAP)   |     13 |      0 |  99.99
1185 |  62756035664 | ONDANSETRON ODT 8 MG TABLET (TAB)  |     12 |      0 |  99.99
1186 |  00591210930 | RISEDRONATE 30MG*DNC* TAB (TAB)    |     12 |      0 |  99.99
1187 |  59528041605 | MAGNEBIND 400 RX TAB (TAB)         |     10 |      0 |  99.99
1188 |  53746019401 | NAPROXEN SODIUM 550MG TAB (TAB)    |     10 |      0 |    100
1189 |  23155005519 | NARATRIPTAN 2.5MG TAB (TAB)        |      9 |      0 |    100
1190 |  43068011304 | FANAPT TITRATION PACK(ORIG) (TAB)  |      8 |      0 |    100
1191 |  00093714756 | AZITHROMYCIN 600 MG TABLET (TAB)   |      8 |      0 |    100
1192 |  00093716956 | AZITHROMYCIN 500 MG TABLET (TAB)   |      7 |      0 |    100
1193 |  00143176901 | ISOSORBIDE DN 5 MG TAB (TAB)       |      7 |      0 |    100
1194 |  68001025104 | FLUCONAZOLE 50 MG TAB (TAB)        |      6 |      0 |    100
1195 |  65862009620 | CEFPODOXIME 200 MG TABLET (TAB)    |      6 |      0 |    100
1196 |  60505279500 | IBANDRONATE 150MG *UD *DNC* (TAB)  |      6 |      0 |    100
1197 |  60505309702 | RISDRONATE 150MG*DNC* TAB (TAB)    |      5 |      0 |    100
1198 |  67253090211 | ALPRAZOLAM 1 MG TAB (TAB)          |      2 |      0 |    100
1199 |  00187170405 | MEPHYTON 5 MG TABLET (TAB)         |      1 |      0 |    100
1200 |  00378015601 | PROBENECID 500MG TABLET (TAB)      |      0 |      0 |    100
