Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
1088 |  00310197030 | MOVANTIK 25 MG TABLET (TAB)        |     30 |      0 |   99.9
1089 |  65162072409 | RABEPRAZOLE DR20MG*DNC* (TAB)      |     28 |      0 |   99.9
1090 |  62332002531 | THEOPHYLLINE 300MG*DNC* SA (TAB)   |     28 |      0 |   99.9
1091 |  74312441905 | SAW PALMETO 450 (CAP)              |     28 |      0 |   99.9
1092 |  50458014030 | INVOKANA 100 MG TABLET (TAB)       |     28 |      0 |   99.9
1093 |  50458054160 | INVOKAMET 50-1,000 MG TAB (TAB)    |     28 |      0 |  99.91
1094 |  68084022901 | AZATHIOPRINE 50 MG TABLET U (TAB)  |     28 |      0 |  99.91
1095 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET (TAB)   |     28 |      0 |  99.91
1096 |  00378222201 | NISOLDIPINE ER 20MG*DNC*TAB (TAB)  |     28 |      0 |  99.91
1097 |  00093873901 | MEXILETINE 150 MG CAPSULE (CAP)    |     28 |      0 |  99.91
1098 |  51991064501 | V-C FORTE CAPSULE (CAP)            |     28 |      0 |  99.92
1099 |  00766165820 | OSCAL ULTRA 600MG (TAB)            |     28 |      0 |  99.92
1100 |  53489040001 | NYSTATIN 500,000 UNIT ORAL (TAB)   |     28 |      0 |  99.92
1101 |  00832030300 | CHLORproMAZINE 100 MG TAB (TAB)    |     28 |      0 |  99.92
1102 |  55513007330 | SENSIPAR 30 MG*DNC* TAB (TAB)      |     28 |      0 |  99.92
1103 |  00228253010 | NIFEDIPine 20 MG *DNC*CAP (CAP)    |     28 |      0 |  99.93
1104 |  00536102410 | CALCIUM CARBONATE 648 MG TA (TAB)  |     28 |      0 |  99.93
1105 |  16252061830 | ROSUVASTATIN 40 MG TAB (TAB)       |     28 |      0 |  99.93
1106 |  00378004201 | PERPHEN-AMITRIP 4 MG-10 MG (TAB)   |     28 |      0 |  99.93
1107 |  00378073593 | FLUOXETINE 20MG*DNC* TAB (TAB)     |     28 |      0 |  99.93
1108 |  65162064210 | FLECAINIDE 100 MG TAB (TAB)        |     28 |      0 |  99.94
1109 |  00781104601 | PERPHENAZINE 2 MG TABLET (TAB)     |     28 |      0 |  99.94
1110 |  00002323930 | STRATTERA 60MG *DNC* CAP (CAP)     |     28 |      0 |  99.94
1111 |  52544015130 | RAPAFLO 4 MG CAPSULE (CAP)         |     28 |      0 |  99.94
1112 |  00591048701 | ESTRADIOL 1MG TABLET (TAB)         |     28 |      0 |  99.94
1113 |  00378061201 | THIORIDAZINE 10 MG TABLET (TAB)    |     28 |      0 |  99.94
1114 |  63824002336 | MUCINEX 1,200 MG  ER TAB UD (TAB)  |     28 |      0 |  99.95
1115 |  00093100601 | NAPROXEN DR 500MG(DNC) (TAB)       |     28 |      0 |  99.95
1116 |  00378104901 | DOXEPIN 10 MG CAPSULE (CAP)        |     28 |      0 |  99.95
1117 |  23155004610 | HCTZ 50 MG TAB (TAB)               |     26 |      0 |  99.95
1118 |  65862053820 | LEVOFLOXACIN 750 MG TAB (TAB)      |     23 |      0 |  99.95
1119 |  68180016006 | AZITHROMYCIN 250 MG TAB (TAB)      |     21 |      0 |  99.96
1120 |  69097015402 | VALACYCLOVIR HCL 1 GRAM TAB (TAB)  |     21 |      0 |  99.96
1121 |  00781187431 | AMOX TR-K CLV 250-125 MG TA (TAB)  |     21 |      0 |  99.96
1122 |  00093226401 | AMOXICILLIN 875 MG TAB (TAB)       |     20 |      0 |  99.96
1123 |  00781214501 | AMPICILLIN TR 500MG CAPSULE (CAP)  |     20 |      0 |  99.96
1124 |  49884072703 | DOXYCYCLINE MONO 100 MG CAP (CAP)  |     20 |      0 |  99.96
1125 |  51991007301 | BUTALBITAL/CAFF/APAP/COD CP (CAP)  |     20 |      0 |  99.96
1126 |  00378113401 | KETOROLAC 10MG TABLET (TAB)        |     20 |      0 |  99.96
1127 |  42799080601 | IVERMECTIN 3 MG TAB (TAB)          |     18 |      0 |  99.97
1128 |  49348077103 | CAFFEINE 200 MG TAB (TAB)          |     16 |      0 |  99.97
1129 | #60505316500 | RISEDRONATE 35MG*DNC* TAB (TAB)    |     16 |      0 |  99.97
1130 |  00603221432 | AMITRIPTYLINE 50 MG TAB (TAB)      |     16 |      0 |  99.97
1131 |  68001015900 | VENLAFAXINE HCL 50 MG TAB (TAB)    |     15 |      0 |  99.97
1132 |  68001025320 | FLUCONAZOLE 150 MG TAB (TAB)       |     15 |      0 |  99.97
1133 |  00781214401 | AMPICILLIN TR 250 MG CAP (CAP)     |     15 |      0 |  99.97
1134 |  10370017511 | FLUVOXAMINE ER 100 MG CAP (CAP)    |     14 |      0 |  99.97
1135 |  00904501546 | COENZYME Q10 30 MG SOFTGEL (CAP)   |     14 |      0 |  99.97
1136 |  00076011101 | URIBEL CAPSULE (CAP)               |     14 |      0 |  99.98
1137 |  65580030103 | VENLAFAXINE  ER 37.5 MG TAB (TAB)  |     14 |      0 |  99.98
1138 |  00603221521 | AMITRIPTYLINE 75 MG TAB (TAB)      |     14 |      0 |  99.98
1139 |  00187204530 | CARDIZEM LA 120MG TABLET *D (TAB)  |     14 |      0 |  99.98
1140 |  00078065920 | ENTRESTO 24 MG-26 MG TABLET (TAB)  |     14 |      0 |  99.98
1141 |  59762002801 | DICLOFENAC-MISO50-200*DNC* (TAB)   |     14 |      0 |  99.98
1142 |  68040061014 | VASCULERA 630 MG TABLET (TAB)      |     14 |      0 |  99.98
1143 |  00135011883 | TUMS ULTRA TABLET CHEWABLE (TAB)   |     14 |      0 |  99.98
1144 |  00527133850 | DOXYCYCLINE MONO 100 MG TAB (TAB)  |     14 |      0 |  99.98
1145 |  66869020490 | LIVALO 2 MG TAB (TAB)              |     14 |      0 |  99.98
1146 |  00074929690 | SYNTHROID 112 MCG       TAB (TAB)  |     14 |      0 |  99.99
1147 |  13811001290 | FERRAPLUS 90 TABLET (TAB)          |     14 |      0 |  99.99
1148 |  00781578031 | ROPINIROLE HCL ER 2 MG*DNC* (TAB)  |     14 |      0 |  99.99
1149 |  00310610030 | ONGLYZA 2.5 MG (TAB)               |     14 |      0 |  99.99
1150 |  00008122201 | PRISTIQ 100 MG TAB *DNC* (TAB)     |     14 |      0 |  99.99
1151 |  16729002015 | PIOGLITAZONE 15 MG TAB (TAB)       |     14 |      0 |  99.99
1152 |  31604013508 | POTASSIUM GLUC 550MG TABLET (TAB)  |     14 |      0 |  99.99
1153 |  00527139330 | RIFAMPIN 150 MG CAP (CAP)          |     14 |      0 |  99.99
1154 |  23155011901 | CALCITRIOL 0.5 MCG CAPSULE (CAP)   |     13 |      0 |  99.99
1155 |  62756035664 | ONDANSETRON ODT 8 MG TABLET (TAB)  |     12 |      0 |  99.99
1156 |  00591210930 | RISEDRONATE 30MG*DNC* TAB (TAB)    |     12 |      0 |  99.99
1157 |  53746019401 | NAPROXEN SODIUM 550MG TAB (TAB)    |     10 |      0 |  99.99
1158 |  59528041605 | MAGNEBIND 400 RX TAB (TAB)         |     10 |      0 |    100
1159 |  23155005519 | NARATRIPTAN 2.5MG TAB (TAB)        |      9 |      0 |    100
1160 |  00093714756 | AZITHROMYCIN 600 MG TABLET (TAB)   |      8 |      0 |    100
1161 |  43068011304 | FANAPT TITRATION PACK(ORIG) (TAB)  |      8 |      0 |    100
1162 |  00093716956 | AZITHROMYCIN 500 MG TABLET (TAB)   |      7 |      0 |    100
1163 |  00143176901 | ISOSORBIDE DN 5 MG TAB (TAB)       |      7 |      0 |    100
1164 |  65862009620 | CEFPODOXIME 200 MG TABLET (TAB)    |      6 |      0 |    100
1165 |  68001025104 | FLUCONAZOLE 50 MG TAB (TAB)        |      6 |      0 |    100
1166 |  60505279500 | IBANDRONATE 150MG *UD *DNC* (TAB)  |      6 |      0 |    100
1167 |  60505309702 | RISDRONATE 150MG*DNC* TAB (TAB)    |      5 |      0 |    100
1168 |  00187170405 | MEPHYTON 5 MG TABLET (TAB)         |      1 |      0 |    100
1169 |  00378015601 | PROBENECID 500MG TABLET (TAB)      |      0 |      0 |    100
